conversation_name,num_chunks,avg_distance,median_distance,min_distance,max_distance
8866A0CC_RE_ Remove Paola Luporini access,5,1.3460529088973998,1.3514912128448486,1.2926990985870361,1.392453670501709
886DDD9A_RE_ Saving Errors,5,1.2982966423034668,1.3045750856399536,1.2588245868682861,1.3210675716400146
88AA9017_RE_ FOLLOW UP ARGENTINA EXCESSIVE RAINS OVER THE W,5,1.3847069501876832,1.381325602531433,1.3293551206588745,1.4184818267822266
88F0574C_DNEXT - Login Credentials,5,1.0458198308944702,1.0548443794250488,0.9581156969070435,1.0971479415893555
8958FED4_RE_ Issue in dowloading safrinha corn planting,5,0.9238445281982421,0.9855915904045105,0.6171435713768005,1.0519611835479736
897124CF_Re_ would it be possible to ban _light grey_ from,5,1.260006308555603,1.2682173252105713,1.211140513420105,1.2907344102859497
89B5D136_Re_ India customs lagging,5,0.9557294249534607,1.0009377002716064,0.8045691251754761,1.011181354522705
89F6046A_O365 Credentials,5,1.240867257118225,1.249723196029663,1.1859524250030518,1.2690120935440063
8A786A4D_RE_ South Africa weather app,5,1.0100918531417846,1.014691948890686,0.9555376172065735,1.0496842861175537
8A8B6D56_RE_ Friday Call,5,1.4652528285980224,1.4706330299377441,1.4403202533721924,1.474844217300415
8A8C700D_RE_ Delete dataset,5,1.2524873733520507,1.2383677959442139,1.2305457592010498,1.2820444107055664
8AD53107_RE_ Platform Access for Freepoint_,5,1.1374722957611083,1.1391539573669434,1.093598484992981,1.1848453283309937
8B402F83_RE_ Share dataset to Dnexr,5,1.131435012817383,1.136605978012085,1.0743403434753418,1.1753716468811035
8B966147_RE_ (External)Chinese retaliation measures on US o,5,0.9883562207221985,0.9911069869995117,0.965528130531311,1.0037806034088135
8B9BE44E_RE_ Omar _ Litasco (lme-trading),5,1.1529342174530028,1.0850563049316406,1.0633076429367065,1.2709892988204956
8C36EDA1_DNEXT - Login Credentials,5,1.0100842833518981,1.022362232208252,0.9496280550956726,1.0513155460357666
8C57A416_RE_ Nouveau compte DNExt,5,1.2070805072784423,1.2164908647537231,1.1764154434204102,1.2307054996490479
8C88E419_DNEXT - Login Credentials,5,0.9786735534667969,0.998447597026825,0.9248481392860413,1.0375189781188965
8CD00D9E_RE_ Access to arg prms data for Shell,5,0.8493148565292359,0.8844534158706665,0.6611656546592712,0.9216940402984619
8CDEEE57_RE_ USDA Longer Term,5,1.092778205871582,1.1088485717773438,1.0593087673187256,1.1189526319503784
8CF689A5_RE_ Daily Market Commentary,5,1.4197617769241333,1.4353840351104736,1.3461120128631592,1.456342101097107
8CFE3A05_RE_ TF ticket,5,1.243137788772583,1.2599464654922485,1.1781662702560425,1.2780964374542236
8D3FE504_RE_ Water availability,5,1.2999614000320434,1.297391653060913,1.2672736644744873,1.331268072128296
8D413D41_FW_ Your request couldn't be created,5,1.261341381072998,1.2612065076828003,1.2390881776809692,1.281489610671997
8D5747EA_Seaforthke - Login Credentials,5,1.1982652425765992,1.2077637910842896,1.1452162265777588,1.2374417781829834
8DD4694C_RE_ Trial for Wilmar,5,0.928042197227478,0.9566753506660461,0.6872085928916931,1.1053169965744019
8DE48915_RE_ can we remove some colors like grey or very so,5,1.2182259559631348,1.2179713249206543,1.1922273635864258,1.2456867694854736
8F396730_RE_ county level weather data,5,0.950254213809967,1.037152647972107,0.5822715163230896,1.0686447620391846
8F665879_RE_ DNext corn balance,5,1.0952765941619873,1.1172422170639038,0.9499402046203613,1.1753368377685547
8F7DFC16_RE_ Request for removing dataset,5,1.309867763519287,1.3046393394470215,1.292437195777893,1.3414760828018188
8FC2DA20_Bug notification_ Dnext Add-In Changed Format,5,1.0764544248580932,1.0945955514907837,1.0151430368423462,1.1050962209701538
8FE53E38_Re_ Add-In Filterin does not work,5,1.145192813873291,1.1799393892288208,1.0713753700256348,1.19899582862854
90156DB7_RE_ Access to Verbio,5,1.035461926460266,1.0715495347976685,0.9003946781158447,1.0991278886795044
907304B6_Re_ Bra dashboard not updated,5,1.1351613998413086,1.1420842409133911,1.0492995977401733,1.1810979843139648
90A38C24_Re_ I thought BUCKWHEAT was fixed_ I still see BUC,5,1.1288659572601318,1.1230101585388184,1.0888453722000122,1.160502552986145
90A7DA97_DNEXT - Login Credentials,5,1.0459481239318849,1.0549871921539307,0.9582087993621826,1.097340703010559
90AD84C5_Re_ Why is this dashboard not upodate_ Do not unde,5,0.9910197854042053,1.0285247564315796,0.8570705652236938,1.0463981628417969
90D03862_RE_ Please add quentin to Black fryers group email,5,1.406604814529419,1.4066712856292725,1.3520442247390747,1.447588324546814
90DE75ED_wheat data via api,5,1.0436757326126098,1.0382587909698486,1.023526906967163,1.0741872787475586
90F81F65_RE_ Black Silo file not downloadable,5,1.0481794595718383,1.0712547302246094,0.9465256929397583,1.1049202680587769
90F97488_RE_ RSM Trade Matrix,5,0.8928829669952393,0.9431285262107849,0.6807456612586975,0.9822196960449219
9134F082_RE_ DNEXT - Login Credentials,5,0.9999965786933899,1.0044478178024292,0.9572930932044983,1.0547605752944946
9146F78D_DNEXT - Login Credentials,5,0.9559252262115479,0.9546234607696533,0.8641868233680725,1.05348801612854
9183A5C4_RE_ [EXTERNAL] Corn TradeMatrix adjustement,5,0.9496177554130554,1.0673991441726685,0.5202445387840271,1.0872658491134644
9222BB44_RE_ Corn CNF Data Export,5,1.030268919467926,1.0697499513626099,0.9428098797798157,1.0742099285125732
92562A75_RE_ Demo account,5,1.0604003190994262,1.003745675086975,0.8599514961242676,1.288503885269165
93A34B3B_Re_ Issues in the CNF matrix,5,1.146853256225586,1.1405563354492188,1.1220245361328125,1.1735446453094482
93D01EFF_Re_ dataset deleting request,5,1.2907200098037719,1.304194688796997,1.2676706314086914,1.3074012994766235
9438DA8E_Setup of Qcore,5,1.2878172397613525,1.3158471584320068,1.2033755779266357,1.3572369813919067
94E9C430_RE_ Access to Verbio Environment,5,1.2139540910720825,1.2209912538528442,1.1422914266586304,1.276045322418213
94F148C3_DNEXT - Login Credentials,5,1.0100712180137634,1.0224316120147705,0.9495722651481628,1.0512522459030151
94FCD10E_DNEXT - Login Credentials,5,1.0460228204727173,1.0550868511199951,0.9583202600479126,1.0973398685455322
95DD6352_Re_ RSS Price not Updated,5,1.1024699449539184,1.1037602424621582,1.083815574645996,1.1209282875061035
96F95198_RE_ [EXTERNAL] Argentina Grains and Oilseeds Expor,5,0.9609283566474914,0.9524034261703491,0.9489583969116211,0.986283540725708
9756AC27_RE_ Russia Line-up Request,5,1.0913068294525146,1.0880144834518433,1.0796459913253784,1.1130738258361816
97D97FD9_RE_ Dnexr _ Stage account creation for Quentin,5,1.2283858060836792,1.2253103256225586,1.1766881942749023,1.2636805772781372
981187BE_RE_ Demo account,5,0.9571216106414795,0.9876524209976196,0.8124751448631287,1.0963166952133179
98A31B59_Re_ [EXTERNAL] RE_ [IMPORTANT] DNext - Vendor Noti,5,1.3728304147720336,1.3824615478515625,1.3334180116653442,1.3895487785339355
990C8883_RE_ New user - Hedonizm Environment,5,1.2505673170089722,1.2591936588287354,1.1832115650177002,1.3119906187057495
99118203_RE_ amending DL for Brazil sugar line up,5,1.2285157442092896,1.2072621583938599,1.1797395944595337,1.2946295738220215
9967669A_RE_ Tradeflow priority rules problem,5,1.019696545600891,1.0427067279815674,0.9119585752487183,1.0621991157531738
99914B8E_Re_ DNEXT - Login Credentials,5,1.0657111763954163,1.0632283687591553,0.9766948819160461,1.2221859693527222
99DE7446_RE_ Access to Viserion Snowflake database,5,1.2987891674041747,1.2993261814117432,1.2521839141845703,1.3388257026672363
9A3AEDBF_RE_ Plots color choice and font size,5,1.2375849485397339,1.214595079421997,1.2005302906036377,1.3011093139648438
9A3EA3A0_RE_ No more tradeflow appearing in the tradematrix,5,1.0647050380706786,1.0617393255233765,1.0455197095870972,1.0879123210906982
9A4018A8_RE_ Access to Graincorp snowflake,0,,,,
9A9EB7AD_Login Credentials,0,,,,
9ABB50FC_RE_ Problem in sharing forecast with Trafigura,0,,,,
9ABC355D_RE_ Brazil Grains and Oilseeds Exports - 2025-10-0,0,,,,
9ACB62F2_RE_ Dataset to be deleted,0,,,,
9B52FC93_Re_ CTA environment _ new user,0,,,,
9B832E7E_Microsoft 365 security_ You have messages in quara,0,,,,
9B8922E5_Re_ New Client - Fertilizers,0,,,,
9B900246_DNEXT Platform - Update on data sharing,5,0.9135981559753418,0.9680371284484863,0.8039889335632324,0.9934417009353638
9B91B918_Malaysia lineup,5,1.1649940013885498,1.155949592590332,1.092874526977539,1.2315106391906738
9B960466_Login Credentials,5,0.9702624082565308,0.9758581519126892,0.8877356648445129,1.0458042621612549
9C683D43_Re_ VAM - Users to create,5,1.2180349826812744,1.214355230331421,1.1980851888656616,1.2341605424880981
9C960BFC_DNEXT - O365 Credentials,5,1.2162493228912354,1.2317543029785156,1.1533169746398926,1.2425222396850586
9CA4814C_RE_ cumulative data in trade matrix,5,0.9650149345397949,1.0434876680374146,0.5873587131500244,1.1007015705108643
9CCB3B1A_Re_ Qube - platform profiles creation,5,1.2279969692230224,1.245404601097107,1.1250360012054443,1.2704545259475708
9D478276_Re_ Urgent - weahter Ukraine not working according,5,1.1028459787368774,1.1994637250900269,0.8289855718612671,1.2183597087860107
9D7AFCDC_DNEXT - Login Credentials,5,0.9559283375740051,0.9546120166778564,0.8642369508743286,1.0534491539001465
9E209535_Login Credentials,5,0.9641965627670288,0.9813060164451599,0.8831223845481873,1.0205035209655762
9E2CEA51_DNEXT - Login Credentials,5,1.0101733684539795,1.0224711894989014,0.9497232437133789,1.0513917207717896
9E5401FD_RE_ DCS-2213 FW_ Not able table to see the below s,5,1.0748300790786742,1.0813474655151367,1.001741886138916,1.151592493057251
9E925C67_RE_ Login Credentials,5,0.9585576891899109,0.9728866219520569,0.8813973069190979,1.0462794303894043
9ED144FB_Re_ DCS-2129 Corn Import Parity into China,5,1.0655986547470093,1.0734522342681885,1.0277073383331299,1.0900073051452637
9EF66684_DNEXT - Login Credentials,5,1.0101733684539795,1.0224711894989014,0.9497232437133789,1.0513917207717896
9FCFA208_RE_ Access to the CFG platform and Snowflake datab,5,1.2586475372314454,1.281876802444458,1.1936105489730835,1.3081512451171875
9FE1FF2D_RE_ [EXTERNAL] DCS-1397 Scrapping South Africa Del,5,0.9956367135047912,0.990617573261261,0.971213698387146,1.0259852409362793
A03E4E4F_DNEXT Platform - Update on data sharing,5,0.7997259378433228,0.7679846882820129,0.6453140377998352,0.9729049205780029
A03FADFB_RE_ Log in issue__ Cemile,5,0.9628442168235779,1.0013115406036377,0.8289611339569092,1.0291643142700195
A066BCE1_DNEXT - Login Credentials,5,0.9559283375740051,0.9546120166778564,0.8642369508743286,1.0534491539001465
A067961E_DNEXT - Login Credentials,5,0.9922475099563599,1.0007562637329102,0.9372189044952393,1.0339168310165405
A090D859_DNEXT - Login Credentials,5,0.9328006029129028,0.9300591349601746,0.9129590392112732,0.9683897495269775
A104FFEE_DNEXT - Sugar Quarterly Trade Dataset,5,1.082160520553589,1.0925499200820923,1.0339683294296265,1.1015191078186035
A1DF928E_RE_ Deheus platform access,5,1.1136595249176025,1.1259806156158447,1.0085680484771729,1.1729555130004883
A3079899_RE_ Login Credentials,5,1.0486728191375732,1.0491993427276611,0.9760231971740723,1.1336650848388672
A3237C77_DNEXT - Login Credentials,5,1.078117346763611,1.082338809967041,1.0021337270736694,1.1219165325164795
A34647C6_DNEXT - Login Credentials,5,1.0101733684539795,1.0224711894989014,0.9497232437133789,1.0513917207717896
A3E37726_Thailand data,5,1.145972490310669,1.1839654445648193,1.0492706298828125,1.1984974145889282
A41F4AED_DNEXT - Login Credentials,5,1.0459481239318849,1.0549871921539307,0.9582087993621826,1.097340703010559
A470DB96_RE_ US FUtures COT,5,1.0240919589996338,1.0241121053695679,1.0148051977157593,1.0296480655670166
A49C2E75_Re_ Weekly report_ Technicals_2025_10_03,5,1.1922552108764648,1.1910456418991089,1.1766092777252197,1.2038992643356323
A54DDCCA_DNEXT - Login Credentials,5,0.9494048714637756,0.9614389538764954,0.8525812029838562,1.047001838684082
A56F84ED_RE_ [EXTERNAL] Argentina farmer selling,5,0.7627886056900024,0.8132243156433105,0.6217824220657349,0.9293382167816162
A602B92B_RE_ Rice Exports from india by destination,5,1.0465993404388427,1.0770812034606934,0.7909576892852783,1.154603123664856
A61DCC6F_RE_ CREDENTIAL CREATION_ NGUYEN XUAN HIEP,5,1.3195134162902833,1.3147681951522827,1.218444585800171,1.388639211654663
A624D084_Platform Data & Accesses to Resound Project,5,1.1537312269210815,1.1607017517089844,1.104470133781433,1.1947832107543945
A73266EC_DNEXT - Login Credentials,5,0.9943078041076661,0.9992985725402832,0.9410355091094971,1.0345743894577026
A737496B_RE_ DCS-1108 planting corn data for USA,5,0.9721361398696899,1.0016298294067383,0.8626613020896912,1.006710171699524
A7A349DA_RE_ Remove Verus Users,5,1.2915741682052613,1.2954641580581665,1.2729078531265259,1.299474835395813
A7AB366B_RE_ US wheat planting progress,5,0.8385259985923768,0.9051072001457214,0.5777134299278259,0.9245009422302246
A7DF71DE_RE_ Urgent. Calendar for customs is still in 2024,5,1.0399930000305175,1.0569944381713867,0.9035673141479492,1.147775411605835
A81F8685_RE_ DCS-1100 Issue on Dashboard,5,1.1875920057296754,1.2056115865707397,1.0925240516662598,1.26644766330719
A836C594_Delete datasets,5,1.2475863695144653,1.248616337776184,1.2260063886642456,1.2632262706756592
A86B630F_RE_ BlackFryers to Dnext,5,1.064068579673767,1.0913738012313843,0.9524939060211182,1.1244738101959229
A8D832FA_RE_ Dataset Update Issues,5,0.940201485157013,0.9719299077987671,0.8477675318717957,1.0050386190414429
A8F07D6E_RE_ Access to graincorp,5,1.3150434255599976,1.322733998298645,1.2634005546569824,1.3467342853546143
A90B4D48_RE_ create workflow using data sent by email to CF,5,1.1604660868644714,1.2790772914886475,0.689414918422699,1.29453444480896
A90D7B29_RE_ corn,5,1.341215682029724,1.3506048917770386,1.2953988313674927,1.358620047569275
A91ED02F_RE_ Access to Jira,5,1.1665860652923583,1.1710155010223389,1.1103601455688477,1.2247874736785889
A935C19F_Re_ Arg farmer selling dashboard not update since,5,0.9639789819717407,0.9815200567245483,0.7603448033332825,1.0697604417800903
A981860C_RE_ Client_ Starboard,5,1.3476073741912842,1.3633025884628296,1.276898980140686,1.3916035890579224
A9892844_Login Credentials,5,0.9703047752380372,0.9759119749069214,0.8877657055854797,1.0458256006240845
AA280399_Microsoft 365 security_ You have messages in quara,5,1.2693214416503906,1.277313470840454,1.2156734466552734,1.306136131286621
AA935487_RE_ Request to delete a newly created dataset,5,1.0858021974563599,1.0942974090576172,1.0240939855575562,1.1150680780410767
AA979694_DNEXR Dataset Download Issue,5,0.9650862336158752,1.0128535032272339,0.8300642371177673,1.0570333003997803
AB026738_DNEXT - Login Credentials,5,0.9922593712806702,1.0007904767990112,0.9373275637626648,1.033821940422058
ABB3874A_RE_ Remove from distribution list,5,1.4284922122955321,1.4247246980667114,1.4111905097961426,1.4418137073516846
ABDF66A4_Re_ River draft dashboard is not updated since Feb,5,1.043116521835327,1.0443295240402222,1.0075353384017944,1.0807995796203613
ABDFE5FB_Export data EU,5,1.1693240404129028,1.1952810287475586,1.1089599132537842,1.2136584520339966
AC1D1D67_RE_ [EXTERNAL] Weather Datasets,5,1.0230575799942017,1.0714221000671387,0.8180755376815796,1.0995001792907715
AC7434DB_RE_ Sharing a dataset to dnexr,5,1.1129506826400757,1.1225666999816895,1.0728254318237305,1.1333019733428955
AC7F9253_RE_ Recover Password,5,1.2248582363128662,1.2423551082611084,1.1737364530563354,1.2661879062652588
AC85B5D6_RE_ [EXTERNAL] DCS-894 combined feed grain trade f,5,0.9848372578620911,1.0267006158828735,0.7243217825889587,1.0888659954071045
ACA25EB7_FW_ DNEXT - Al-Ghurair - Onboarding,5,1.1513797283172607,1.198791265487671,1.0638402700424194,1.2198418378829956
AD8E5CF1_RE_ Change in GM org,5,1.3776869297027587,1.3737519979476929,1.368782639503479,1.3918554782867432
ADE7E37D_RE_ Access to US customs data,5,0.9978302001953125,1.0726714134216309,0.6676563024520874,1.089219093322754
AE368CDC_RE_ Demo account,5,1.0212366938591004,0.9319582581520081,0.8405569791793823,1.2876482009887695
AE4EFC54_RE_ New demo account,5,1.0467920899391174,0.9863446354866028,0.8313060998916626,1.2588584423065186
AEA199A9_Re_ Email issue into Platform_,5,1.0688214421272277,1.0957924127578735,0.9761773943901062,1.1258509159088135
AEA1C394_RE_ DNDEV - Login Credentials,5,1.1287180662155152,1.1398696899414062,1.075758695602417,1.166273593902588
AED489C5_DNEXT - Login Credentials,5,1.0408784866333007,1.062320351600647,0.909943699836731,1.119964838027954
AF1DA9D8_Datasets to delete,5,1.2503137826919555,1.2527213096618652,1.2438037395477295,1.2563960552215576
AF631980_DNEXT - Login Credentials,5,0.9559283375740051,0.9546120166778564,0.8642369508743286,1.0534491539001465
AFC25971_RE_ China G&O Daily Commentary 2025.02.10,5,1.2580606937408447,1.2597309350967407,1.2466561794281006,1.269433617591858
AFCDBD62_Re_ EU customs = there is no way to select reporte,5,0.9914100050926209,1.0994784832000732,0.5863471627235413,1.11336088180542
AFD0F8D0_RE_ ECTP stop,5,1.3337116956710815,1.318751573562622,1.3085782527923584,1.3651129007339478
B01B792B_Ethanol is not showing in the customs - USA - cens,5,1.1365345239639282,1.1446328163146973,1.080776572227478,1.1593563556671143
B01DA461_Login Credentials,5,0.9194324851036072,0.9452288150787354,0.7912433743476868,0.9691441059112549
B0410A55_Login Credentials,5,1.0634763956069946,1.0787360668182373,1.0031073093414307,1.10133957862854
B07F4959_RE_ Corn fundamental update,5,1.1943947315216064,1.202227234840393,1.1724494695663452,1.2105668783187866
B0BB2F89_DNEXT - Login Credentials,5,0.9494048714637756,0.9614389538764954,0.8525812029838562,1.047001838684082
B0C33029_DNEXT - Login Credentials,5,1.0459481239318849,1.0549871921539307,0.9582087993621826,1.097340703010559
B14226B0_Request for removing datasets,5,1.294480061531067,1.2870382070541382,1.283801794052124,1.3234350681304932
B1FD669A_Login Credentials,5,0.9630395770072937,0.9987419843673706,0.8525542616844177,1.012100100517273
B2021ECC_RE_ Dataset to delete,5,1.2130428552627563,1.2256145477294922,1.1681445837020874,1.2399357557296753
B22D0EC5_RE_ dl-sugar-reports,5,1.4857385396957397,1.48441743850708,1.4627487659454346,1.501288890838623
B256032F_ETG user list,5,1.3163979291915893,1.3093305826187134,1.2940213680267334,1.340498685836792
B2F6F272_RE_ Login,5,1.2658101558685302,1.2935431003570557,1.148132085800171,1.300528645515442
B37212E4_RE_ Cannot Select Year Without Deselecting Region,5,1.0337251663208007,1.130814790725708,0.607576847076416,1.1939704418182373
B38DB34E_Intro platform,5,1.0999496936798097,1.121917724609375,1.0398015975952148,1.1309735774993896
B3ABA98F_RE_ DCS-1057 Ameropa new employee,5,1.228219223022461,1.214461326599121,1.1605925559997559,1.3059124946594238
B495E330_Login Credentials,5,0.9620501279830933,0.9722048044204712,0.8899828791618347,1.046971082687378
B5272093_Login Credentials,5,1.0097592711448669,1.0184979438781738,0.9157065749168396,1.070690631866455
B5EF3791_RE_ Dnext Platform Credentials,5,0.9001726865768432,0.982496976852417,0.5715851783752441,1.0204260349273682
B5F477BE_RE_ Addition of Monthly Column to Dataset,5,1.023052155971527,1.0951242446899414,0.7149736285209656,1.1211376190185547
B61A6A66_RE_ Website Trouble,5,1.1885664939880372,1.1777287721633911,1.1615294218063354,1.2302064895629883
B6339A7C_RE_ Global Wheat SND Update October 30th 2025,5,1.3671223640441894,1.3628114461898804,1.3530035018920898,1.380045771598816
B72BFA6D_DNEXT - Login Credentials,5,0.9922475099563599,1.0007562637329102,0.9372189044952393,1.0339168310165405
B769B537_DNEXT - Login Credentials,5,1.0101733684539795,1.0224711894989014,0.9497232437133789,1.0513917207717896
B7AA5941_DNEXT - Login Credentials,5,0.9559303045272827,0.954616129398346,0.8642199635505676,1.0534732341766357
B8136B8B_RE_ China Prices,5,1.0455285549163817,1.0421247482299805,1.0374703407287598,1.0675209760665894
B82ECD1C_DNEXT - Login Credentials,5,1.010105848312378,1.0224262475967407,0.9496381282806396,1.051352620124817
B95905BD_RE_ Lineups are double the quantity in Lineups Ind,5,1.241598415374756,1.2383074760437012,1.122969150543213,1.329898715019226
B9B2EDBC_DNEXT - Login Credentials,5,1.0100712180137634,1.0224316120147705,0.9495722651481628,1.0512522459030151
B9DEF820_RE_ Delete dataset,5,1.2425183296203612,1.2416800260543823,1.2226958274841309,1.2553203105926514
B9E10BAF_RE_ Distribution list changes,5,1.4833916902542115,1.4862593412399292,1.3856229782104492,1.5430570840835571
BA63D83F_RE_ Canada Alberta Moisture - Region Numbering,5,1.1513651609420776,1.1674354076385498,1.099109411239624,1.1926286220550537
BB37285C_RE_ Brazil stat conab Wheat,5,0.8607568502426147,0.9311317801475525,0.6567561030387878,0.9440211653709412
BB536AAA_RE_ DNEXT excell add in,5,1.2562374591827392,1.2738910913467407,1.15921950340271,1.3398306369781494
BB87EAD8_EU weather dashboard issue,5,1.0396380424499512,1.04684317111969,0.9038841724395752,1.1162530183792114
BC4205B3_Re_ ETG doesnt see Thailand Palm oil April officia,5,1.1076325178146362,1.118464708328247,1.03927743434906,1.1620397567749023
BCAD1659_Re_ Crop rating usa a bit high,5,1.0594019174575806,1.0908317565917969,0.8988896608352661,1.140960454940796
BCE2EA47_Re_ River level Amazon,5,1.085583508014679,1.1877706050872803,0.6259503960609436,1.2653261423110962
BDD72BDC_RE_ Dnext introduction to Nikhil from Axxela,5,0.9394505620002747,0.975745439529419,0.7191413044929504,1.1584234237670898
BE21A5EA_Setup environment ENESEL,5,1.135504388809204,1.1547523736953735,1.0980043411254883,1.1628649234771729
BE9E1814_RE_ [EXTERNAL] RE_ Website Error,5,1.0562515735626221,1.1577571630477905,0.6443401575088501,1.2083579301834106
BF269812_RE_ [EXTERNAL] RE_ Ukr lineups + SAf + China impor,5,0.8465321063995361,0.8928806185722351,0.4417199492454529,1.0200014114379883
BFCD7080_DropBox problem,5,1.1704998731613159,1.1906929016113281,1.0876212120056152,1.2152436971664429
BFE2980E_RE_ Platform access - dnexr,5,1.1334911823272704,1.1565316915512085,1.0489262342453003,1.177485466003418
C03BBD22_Re_ Datasets To Be Deleted,5,1.2290295362472534,1.2246778011322021,1.20473051071167,1.2674510478973389
"C14A40D5_BankCEX Exclusive Promo_ Buy One Listing, Get One",5,1.4975742101669312,1.5118284225463867,1.4477124214172363,1.5237274169921875
C1620BEE_RE_ Freight Dashboard,5,1.0028969526290894,1.0096447467803955,0.9486246109008789,1.0681787729263306
C198243E_$99 only for Listing & IEO on NexDAX - CMC Exchang,5,1.4860262393951416,1.5079106092453003,1.3872652053833008,1.5338714122772217
C245B747_RE_ Truck Arrivals dashboard not updated for sbs,5,1.0515945672988891,1.0630996227264404,1.0154838562011719,1.0704020261764526
C2D02E19_RE_ Weather Plot Average Issue,5,1.0380558848381043,1.149783730506897,0.5610249638557434,1.1870373487472534
C39130E1_RE_ PDQ Spread 2026,5,1.0461527824401855,1.1861653327941895,0.5368719100952148,1.214139461517334
C393755C_DNEXT - Login Credentials,5,1.010133981704712,1.022477388381958,0.9496638774871826,1.0512394905090332
C3E3ADC9_$499! Chance to list on VinDAX & other 4 CMC excha,5,1.402744674682617,1.435311198234558,1.2950371503829956,1.4535481929779053
C40D3F3C_Re_ Action Required_ Refresh Your Microsoft Token,5,1.2309160232543945,1.247054100036621,1.0816720724105835,1.2927194833755493
C45E6736_RE_ DNEXT - Login Credentials,5,1.0111107110977173,1.036048173904419,0.9273145198822021,1.05789053440094
C50B780C_Login Credentials,5,0.9641965627670288,0.9813060164451599,0.8831223845481873,1.0205035209655762
C542034A_RE_ new user for Ameropa,5,1.3330336093902588,1.3471897840499878,1.2524349689483643,1.3909096717834473
C54EB2AE_RE_ Question about the sunflower tradeflow,5,0.8482950031757355,0.9371235370635986,0.42308345437049866,1.0086252689361572
C571728C_DNEXT - Login Credentials,5,0.984977376461029,0.9626038074493408,0.9320751428604126,1.0426818132400513
C578C63A_DNEXT - Platform Onboarding,5,1.027233862876892,1.034529209136963,0.9612787961959839,1.0887269973754883
C58A7D70_F,5,1.0759288311004638,1.0768654346466064,1.0401511192321777,1.0994515419006348
C5AEDEC8_RE_ DCS-2218 Demo account for Agrocorp,5,1.098606288433075,1.1346490383148193,0.9602819085121155,1.1929181814193726
C5C474C8_Datasets to delete,5,1.2025782823562623,1.2045332193374634,1.1903175115585327,1.2140575647354126
C65D4759_RE_ DCS-1411 FW_ Global Vegoils SND update 2025061,5,1.2783392667770386,1.2783879041671753,1.2714531421661377,1.286039113998413
C664732F_Re_ Can u add Isaac to JBS email list and create a,5,1.207411527633667,1.2137781381607056,1.0494440793991089,1.294118881225586
C6726192_RE_ Request to delete NNE Brazil datasets,5,1.1584802865982056,1.1695771217346191,1.0745846033096313,1.1977121829986572
C74AF6DF_Re_ Weather maps,5,1.0857414245605468,1.1264877319335938,0.9275486469268799,1.1305536031723022
C76548A4_Re_ Datasets Check,5,1.1886044979095458,1.2069393396377563,1.1439151763916016,1.2194650173187256
C76A5D96_RE_ Corn SND update 2025_02_12,5,1.0439107894897461,1.105993390083313,0.7707703113555908,1.1375304460525513
C84D3F70_RE_ Please interrupt the Dnext accesses today,5,1.288737678527832,1.3158416748046875,1.15017831325531,1.349637508392334
C8C7EACA_RE_ DL-BRAZIL SUGAR LINE UPS,5,1.4295773267745973,1.4237914085388184,1.4015158414840698,1.4652119874954224
C8CF5863_Re_ DCS-1705 bug in Reporting module,5,1.160950255393982,1.171977162361145,1.1376721858978271,1.1769325733184814
C9C32C23_RE_ Delete dataset,5,1.3156713247299194,1.3253737688064575,1.2773219347000122,1.3383841514587402
C9F2D9F1_Login Credentials,5,0.9651530742645263,0.979175865650177,0.8862428069114685,0.9968863129615784
CA8DEE86_Microsoft 365 security_ You have messages in quara,5,1.2796844959259033,1.3326927423477173,1.1679831743240356,1.3419315814971924
CAA3C8A4_DNEXT - Login Credentials,5,1.0459481239318849,1.0549871921539307,0.9582087993621826,1.097340703010559
CAA553F9_Re_ some problems with dates in this dataset - it,5,0.9976878046989441,1.0229793787002563,0.8891023993492126,1.0720101594924927
CAE88EDE_Re_ Canada Weekly Stats Dashboard,5,1.0233154892921448,1.0387091636657715,0.9337599873542786,1.0655707120895386
CAF1C6FD_RE_ new colleague,5,1.2823827266693115,1.33939790725708,1.0483098030090332,1.403817892074585
CB7BED6F_RE_ New email list,5,1.4312613487243653,1.4462668895721436,1.3469730615615845,1.472681999206543
CC8DB016_Login Credentials,5,1.1325420141220093,1.120568871498108,1.0913183689117432,1.1778321266174316
CCE0A2A1_Re_ Seaforth data share to dnexr,5,1.139999270439148,1.1544623374938965,1.1054893732070923,1.1577460765838623
CD361CE4_DNEXT - Login Credentials,5,0.9922475099563599,1.0007562637329102,0.9372189044952393,1.0339168310165405
CE988D82_RE_ Trial for Wahana Prima Sejati,5,0.9461373686790466,1.0081372261047363,0.6916278004646301,1.1060235500335693
CF3A60B0_Weather Dashboard Issue,5,1.0812823534011842,1.0648853778839111,1.0209362506866455,1.1476739645004272
CF8FB0D1_Add a person to sucden email list,5,1.3897910833358764,1.3787946701049805,1.357965111732483,1.4306529760360718
CF987920_RE_ Rewatch the meeting,5,1.288819670677185,1.282921552658081,1.2501581907272339,1.3330943584442139
CFE8ABDE_RE_ you go fast,5,1.4536828756332398,1.4523215293884277,1.4412410259246826,1.4683434963226318
D0061F32_RE_ Questions on the weather databse,5,0.9642945528030396,1.0953559875488281,0.460465669631958,1.1422044038772583
D0B36371_DNEXT - Login Credentials,5,1.0101030230522157,1.022453784942627,0.9496106505393982,1.0513272285461426
D1730D57_RE_ Trade flow matrix,5,0.9903852224349976,1.0432251691818237,0.7719003558158875,1.0727041959762573
